8002,I lost my favorite sweatshirt last night...... #grieving
8003,"You humans all ride the same wave, y'all all the same 🌊😩 #sad"
8004,"When one says ""lol"" odds are they aren't actually laughing #sadtweet"
8005,
8006,Death has broken me#sad
8007,Amazing all these months right in front of my face and I never seen it #sad #ishouldoflistened
8008,
8009,
8010,
8011,Considering braving the cold &amp; windchill just to run outside again #desperate
8012,Anyone wanna go to maisonville mall? #desperate
8013,"Well, that sucked. I love being lied to over and over. That's my favorite... #SadTweet #BitterTweet #NotShocked"
8014,
8015,
8016,There goes the league for Arsenal... #Sad #Arsenal #MaybeNextSeason
8017,"Hehe now that made me smile :) ""@Kasy92Parker: Sad indeed! :/ lookin so fine.. Fuck outta here with all that.. RT""@Dj_MissBee: #Sad"
8018,
8019,
8020,
8021,I am at the #Perth pool. It is nice and warm here. I am going to pretend it's summer. #desperate
8022,
8023,sore throat and tears do not mix #feelsoshitty #sadtweet
8024,Pretty sad 2 yrs ago Maurice Howie was at 2012 con.cup banquet as junior..now he's walking into jail#sad
8025,I can't believe it I'm on my last season of #GossipGirl ! Nooooooooo!  #SAD
8026,"No! Snow! I woke up to chirping birds outside my window, looked out and realized no, it is not spring. #sad #comeonspring #snowday"
8027,"He left now, no more hearing Japanese for me today! :( #悲しい #sad"
8028,"Fruits and vegetables playground at the Valley Mall is packed, can't even go down the celery slide the lines so long #sadtweet"
8029,"When there is no chocolate in my house, I try to cope by eating Honey Bunches of Oats. #desperate"
8030,
8031,Uriel left for the weekend #sadtweet
8032,:/ duno how to feel right now #sad
8033,"I wish VV can change this system of one striker I don't know y Tinkler always prefer myeni than erasmus that's y we r not scoring,#sad"
8034,
8035,
8036,
8037,
8038,Was waiting for Ifani#sad
8039,I'm going through @lajohnson13 withdrawals! #sadtweet
8040,Thank you Paige for reminding me that I don't get a lot of presents bc Christmas and my birthday are so close to each other #sadtweet
8041,
8042,"Still got mad love for Ifani ,u were robbed braa #Sad #MM13"
8043,WATCHING THE LAST EPISODE OF DEXTER!!!! Booooooo I don't want it to end #sadtweet
8044,
8045,
8046,Dad drove right past BDubs... #SadTweet
8047,
8048,
8049,
8050,
8051,So sad 😢 can't go to Winter Jam #sadness
8052,My little cousin gone to basic training... He is the baby boy of the family! #Sad
8053,I may look happy but I am dieing inside... #fake #sad #lonely
8054,
8055,
8056,
8057,"Being of Ukrainian descent, standing by and having to witness what is happening to Ukraine is extemely unsettling. #Sad #Why #LiveAndLetLive"
8058,Apparently my facial hair makes me look like a combination terrorist/Salvador Dali. #sadtweet
8059,
8060,Will do anything for a ticket to @USSMUSIC tonight :(  @HUMANKEBAB @LiveNationON . #sad #needticket #soldout
8061,
8062,
8063,
8064,"Lol actually so glad I have a brother, if it all went pear shaped I would have had 4 sisters!! #CornedBeef #Grief"
8065,
8066,Just saw a bunch of geese chillin on a frozen lake. You came back too soon guys. Sorry. #geesewithfrozenbutts #sosad
8067,@EddieTrunk I know u Love Kiss. But the Gene and Paul Band have become a Joke for Decades..!!!   #SAD
8068,how to live without dreams and hopes? life sucks  #lifesucks #desperate
8069,
8070,
8071,Next school year Ima be by myself 😩😩😩 #sadtweet
8072,Deleting all my sochi apps. #sadness
8073,"Ah yes, March the month where everything ends in -ness #madness #sadness #gladness #dadness"
8074,I've removed the bag from inside the wine box and am squeezing it to death #desperate
8075,No plans on a Saturday might😩 #sad
8076,Scott Pioli is the proof that if you aren't good at something you can still make money advising other people on said job. #sad
8077,I'm always late to work #Sad
8078,"Why has fate decided to injure Ramsey and Walcott, and not Sterling and Suarez?! Why? #despair"
8079,Why doesn't @Gykeee ever want to hang out with @ryguyfloguy and I? #sadtweet
8080,
8081,As a child I grew up with gays they were my 'anties' n I loved them watching this progrm on tv and I never knew ppl were this homophobic#SAD
8082,If only you could have more than 140 letters in a tweet if only :(  #Sad
8083,Time to be home. #Sad
8084,@yungleann sup with your concert in Oslo being id 20? #sad
8085,Just found out that Dozer has outlived his 6 other brothers and sisters... #sosad
8086,
8087,Sad thing is #pardewhaters will love the #pardewheadbutt-gate as it goves them a reason to not praise out FANTASTIC 4-1 win !!!! #nufc #sad
8088,Wish I could bring my friends back to uni with me! #greatcraic #thebest #sad
8089,How did this become my life :/ #sad
8090,I saw a Girl run after the bus and left her wig #SoSad
8091,What is life without wrestling #sadtweet
8092,Does anyone else find it ironic that the #OpFunKill facebook page (which is a branch of #Anonymous) is run by a Narcissistic dictator?  #Sad
8093,I feel like I come from a town where nothing is ever good for long... #sosad
8094,
8095,"Making me do a take-home midterm ALL weekend is just cruel, Ms. Professor, it's CRUEL. Hate watching everyone else have fun. #SadTweet"
8096,
8097,
8098,"It's time to be a rock, and I'm not. #sad"
8099,"one of my schoolmate passed away... :(

#sosad"
8100,Ouch Liverpool is winning....my day is just getting worse...#Sad
8101,
8102,Why do baby girls clothes look cuter than boys clothes? #sadness #Cutness
8103,
8104,No more red huuur. #sosad
8105,Oh hello miss lady.... Yes I am aware that I no longer have dental coverage but feel free to rub it in #biatch #poorgirlproblems #sadtweet
8106,Bunna is on one haha @benjbrown7 @jim_brun @FrancescaJ_xx @lukeycLC @Alex_Bennett5 @dickyste too many jokers out tonight yanar #grief
8107,Dino forgot to text me back. #SadTweet
8108,
8109,
8110,
8111,Let's bring back Pita Pit. #RIP #sad
8112,Too many flavors and colors of Oreos anymore. #sad
8113,
8114,
8115,sean bee is calling every bottle shop in the state college borough #desperate
8116,
8117,Can't believe we aren't in #LA for #Oscar weekend...first time in several years we aren't #sad
8118,
8119,Girls honestly carry on like men it's disgusting ! #Desperate #Unattractive
8120,About time is such a good film #loveit #sad #tomantic
8121,Lack of motivation for work bc @anpryde and I got to work together for so many hours last night and then hung out after.. But not today #sad
8122,"You can't even play I-spy here cause everything is brown fields.
#sobored #sad #meeeh"
8123,Oh you don't :/ #sadtweet
8124,"@KEVIN_BERRY4 said he'd call me back in 10 minutes, 35 minutes ago. @mattosh13 would never treat me like this. #hurt #bruised #sad"
8125,When a 6 year old has a better score on flappy bird then you :( #SadTweet
8126,Watch a game at URI and the Ryan Center is full and loud but watch a game at RWU and you're lucky if half the bleachers are full #sosad
8127,
8128,Gains but no cuts. #sad
8129,i need some cuddles. #lonely #sad
8130,
8131,Gymnastics doesnt even get a full broadcast and most of it is commercials and fluff #Sad #ATTAC2014
8132,Brought my sister prom dress shopping 😭😭😭 #sadtweet
8133,Actually concidering walking to the store - 15 minutes each way- just to buy some chocolate or chips. #desperate
