30001,You experience divine joy when you are doing what you are called &amp; were born to do. #Joy #Purpose #Grace #fb
30002,Happy Tuesday everyone!! #tuesday #happy
30003,
30004,"Just found out ill be seeing my sister in April, it's been a long 6 months #imissmyotherhalf #bestnews #sohappy"
30005,Can't beat this moment #sohappy
30006,#Improving #Happy
30007,
30008,"a mix of @ddlovato , elvis and spice girls music #happy"
30009,"Pastor &amp; Co-Pastor, Preacher &amp; Levite, Power Couple, Making Millions, Doing Ministry &amp; TAKING OVER EVERYTHING!!! #HisWords #MadeMyDay #Happy"
30010,"“I don’t live lavishly, but I do live happily.” - this dude on the voice. That’s all that matters man #happiness"
30011,I may not live lavishly... But I love happily #richinlove #happiness
30012,
30013,
30014,
30015,Hard work really does pay off #sohappy #colonialwoman
30016,"I don't live lavishly, but I do live happily! #happy #imapositiveguy"
30017,
30018,
30019,
30020,"@Pharrell song Happy, always brightens up the mood no matter what #happy"
30021,only one in my room so i'm jamming to Thirty Seconds to Mars 😁😁😁 #happy
30022,Relaxing night #happiness
30023,"Gudmorning
#Happy"
30024,
30025,Bought a mattress topper!:) #happy #serta #bed #comfort #sleepy
30026,
30027,"I was planning for school tomorrow, but who cares yay😄👍👌 #noschool #snow #happy"
30028,My mom ordered me a portable closet today😍😍😍😍😍😍 #toomanyclothes #sohappy
30029,YAY its Tuesday #happy
30030,
30031,
30032,I finally made lasagna that tastes exactly like my moms lasagna! ;-) #sohappy
30033,Wow. Tonight is the best. #sohappy
30034,Not having a lot of homework for once feels great 😃#happy #relaxing
30035,
30036,
30037,So someone forced the yearbook committee to redo the senior superlatives. I won Best Musician twice. #happy
30038,
30039,Momma bought me a flat screen as a early birthday present #happytweet
30040,
30041,Supporting people during the good times is even more important for relationships than support during bad times. #happiness #spreads #ej
30042,
30043,
30044,Getting hired in about 2 weeks!!😊👌 #SoHappy
30045,
30046,
30047,
30048,
30049,I went to the ATM today and there was a receipt in it from the person before me. Their account balance is less than mine. #happiness
30050,
30051,
30052,but I got a new job so that's FANTASTIC and I made excellent grades on my algebra and geography exams #happy
30053,looking back on my college experience #happy
30054,
30055,
30056,This has been a great four day weekend #happy
30057,You got me feeling some kind of way!!! #happy
30058,
30059,"There comes a time, for everyone, where pancakes are made for dinner #happiness"
30060,"Seriously amazing day &lt;3 got my dream girl, chilled with bros, played lacrosse all day, then got varsity equipment.. #goodday #happy"
30061,
30062,"Ready to see my love!! &lt;3
#sohappy"
30063,"Drunk In Love

We Be All Night. 
#HAPPY"
30064,@i_am_OTHER  has us jumping around our house like happy fools tonight! #happy
30065,I'm so excited for college #HAPPY
30066,
30067,
30068,"I'm so excited about my running lately...things are clicking.  Think it's because I'm in charge (no trainer, etc.) #vegrunchat #happy"
30069,
30070,@DannyRPena I've been listening to your favorite song all day today lol #Happy
30071,"@okstateSUAB @SixAppeal you guys are doing amazing, loving it. #happy"
30072,I GREW AN INCH!!! #SoHappy #CanIDunkNow
30073,
30074,
30075,When something happens and you think 'yep this is true friendship' :) #happy #bestfriends #lols
30076,What a show!!! Super proud of all my fellow castmates!! All that hard work definitely paid off!! #SpringAwakening #LegallyBlonde #sohappy
30077,
30078,on the top of the world :D #happiness
30079,Love how life works it's way out :) #karma #lovelife #nicetryhun ;) #happy
30080,In time things will get better and It will be great :) #happiness#enjoyinglife
30081,
30082,Made 2nd team All-Conference! #sohappy #MidIllini
30083,Goodbye boot!!!!!!!! 😁👊👏 #progress #happydays
30084,I am so stoked to be a youthspark reporter!  I'm happier than I've ever been! @msftcitizenship #happy
30085,"The girl who delivered my pizza was hotttt. So. Veggie pizza, Rizzoli &amp; Isles, reading Game of Thrones. Yesssss. #happy #tired #food"
30086,I love to see him so many min on screen ho ho ho #happy
30087,Had a really great day today. Cleared a lot of things up and just had a nice dinner/movie night with husband :) #happy #loved
30088,Today was a good day! Came home to two packages: my shoes finally came and my new Galaxy S4 is here !! #yeahbuddy #sohappy
30089,8 is a very intriguing number !! That's all #happy
30090,Baseball gear came in the mail today #happytweet
30091,BEST FIRST DAY EVER!!!! And I just came home to flowers from my daddy and sissy &lt;3 #Happiness
30092,"Getting back to my Track shape feels amazing 😍
#sore#tonedup#happy"
30093,
30094,
30095,Convinced my sister into coming to visit me for spring break 👍😁 #happy
30096,Literally going to cry #tears #of #joy
30097,Good morning and Happy Hump Day ya'll. Let's keep the happy going! #nigesharmon #happy
30098,
30099,7 DAYS UNTIL THE NEW @311 ALBUM... AHSYWGSUSBSISBDISBSUSGSUSU #happiness
30100,have a test/quiz everyday this week. #joy
30101,love everybody #happy
30102,Just got to see my little cousins today. I missed them soo much! :-) #happy #tearsofjoy  #familytime
30103,
30104,
30105,This is amazing! #freedom #happy
30106,"Prefect you can go out .. Okay boss !! ^_^
#Happy #Rest"
30107,I ran my first meeting today at work and it went very well #happy
30108,Thank You!!!🙌🙏#Believe#gratitude#happy
30109,
30110,
30111,
30112,
30113,got a beautiful hand chain (which I've been been searching for!!) and a red maxi dress today becuz ♈♈♈♈ #simplicity #happy
30114,What a fucking Day🙈 #happy
30115,Such a fabby day today #happy
30116,
30117,Ohhh how Karma comes back and bites those in the ass with a vengeance 😂😂😂😂 #happy
30118,Food and sex. #happiness
30119,Day 1 in North Carolina and it already feels way more like home than Florida ever did. #happy #homesweethome
30120,
30121,Everyone you will ever meet knows something you don't. #DontGiveUp #Happy #Family #GeorgiaGirl #GoodThings #GodsChild #McKinnon #DreamBig
30122,
30123,Things have changed so much since last year... and I wouldnt have it any other way :D Met the best people and got rid of the worst #HAPPY
30124,Listening to music or on YouTube +¤+!!!!! #Happy
30125,
30126,Absolutely love hitting the gym before bed!! #happy #loveit #gettingfit
30127,
30128,Watching the network and writing a poem at work. Good day is good. #happy
30129,I'm gonna have a niece #happytweet #UncleCam
30130,#coffee #metime #F1 magazine #happy
30131,"in the middle of this mess, God reminds me that I'm blessed❤️😌 #joyful"
30132,
30133,Nothing like getting out the Shower and Laying on Fresh Sheets #Happiness
30134,Just got a new phone case whoooo love you dad plus guys I need followers please #happy #newphone_case
30135,
30136,
30137,
30138,that 3 hour nap was much needed #happytweet #fullofenergy #imabeupallnight
30139,It's amazing the things that can happen when you just believe. #thankful #blessed #happy
30140,"Never Give Up. Great Things Take Time.
♡♡♡
#GoGetIt #Happy #Family #GeorgiaGirl #GoodThings #GodsChild #McKinnon #DreamBig #DreamsComeTrue"
30141,Felt good to hear my name tonight. Haven't been on that list in quite some time. March &amp; April...I'm all yours!!!!! #happy #grateful
30142,Do not forget to do good and share with others. #quote #happiness
30143,New phone #finally #HAPPY #NOTE3
30144,"hey guys, how happy is tori? @AAlex_33 @trentallen2 @jennlove48 @amandahudson_  #SOHAPPY"
30145,
30146,Is it okay to breakdown in tears into my pillow right now? #MixedFeelings #Happy #Upset
30147,I've been trying for the last 2 years lol @melissagorga #sohappy
30148,
30149,That news just made my ENTIRE YEAR!!!! 😍😍😍 #CheersToNewBeginnings #SoHappy #2014
30150,Ordered me a new phone case .. #happy
30151,Got out of work 30 minutes early. Stairway to heaven came on the radio on my way home from Taco Bell and cuse lost #happy
30152,
30153,Just ordered three new bathing suits #HappyTweet
30154,YOU GUYS POKEMON IS ON NETFLIX! I repeat POKEMON IS ON NETFLIX! #sohappy #pokemon #netflix
30155,
30156,
30157,"Sick as hell, sound like someone with lung cancer, but have been smiling like all day. Staying positive. #happy"
30158,Finally achieved 225 clean and jerk after 7 weeks of training!!!!!!!!!! #SoHappy #MuyContento
30159,No more sad Nicole starting tomorrow. Going to sleep &amp; waking up starting FRESH.  #resiliency #happy #lifeislife
30160,How can I be tired all day &amp; then wide awake when i try to sleep? #fml #overthinking #joy
30161,The more increible moment with my brother @josenavarretedr I'm very #happydays
30162,
30163,
30164,
30165,
30166,Some sad people in this world. I'm not 1 so piss off if your about that B.S! #Happy
30167,"Dinner, baseball, and beer. #happytweet"
30168,"Cant believe my aunt Chrissy just bought me a $340 prom dress, just because she said that every girl deserves prom! #sohappy #cinderellalife"
30169,Found out Mardigra started today.... #NoOneIsSleepingOnThe #NastyNine #Joy
30170,
30171,Summer break is in 84 days #happytweet
30172,
30173,Good deed for the day done:) Nothing beats paying for an older persons meal when they're by themselves. @babysummers18 #happy
30174,
30175,Yay!!! Just ordered my jean jacket!! #sohappy
30176,
30177,BREAKING NEWS...@MaksimC is back on @DancingABC!!! #excited #happy #DWTS
30178,Not only do I have strawberry Ice cream but I have vanilla too! #happytweet
30179,After a crappy day I finally was able to smile :) I'm so happy/excited I'm almost in tears!!! #sohappy
30180,
30181,Damon and elena finely over I'm the happiest girl alive :D #sohappy
30182,I've always believed that the right song at the right moment could change history. Quote-Pete Seeger #Happy
30183,Finally GT that's all I wanted and things are finally in my favor #sohappy
30184,
30185,That 24 hours of happiness now it's almost a week. #Happy
30186,
30187,My cheat day is Thursday! #happy #happy #happy
30188,My dad set his phone to play do you want to build a snowman every time I call or text!!! #sohappy #obsessed
30189,
30190,
30191,"I've lost some of my bestfriends through high school, but I've also gained some of the best friends as well. #sohappy"
30192,"Sometimes its better to be  alone so it makes you find out who you really are
#mayberight #justfine #happy"
30193,Funny how @IzadoYouTube and I planned on joining Darth as commentators but we end up joining M40A3 instead. #Happy
30194,Life is made of moments. You can endure them or enjoy them. #life #joy #moments
30195,"What a day! After really long #negotiations, I just found out that I have an #acceptedoffer for my #buyers!And they got a #greatdeal! #happy"
30196,
30197,"Up and ready for the day, looking forward to class today. #Music #Passion #Happiness"
30198,life right now is so good 👌 #happy
30199,Realized pokemon is on netflix. #happy
30200,Beer popcorn and #BadWordsMovie #Happy
30201,Did you know they throw away the auntie Anne's pretzels at the end of the day? You know what that meansssss!!! 😍😍😍  #fourfreepretzels #happy
30202,"Ah, thank you @Copper_Kettle for fried goat cheese balls {on a salad} &amp; for mac&amp;cheese to keep my toddler happy while I wait #happiness"
30203,
30204,@tlcontlc  Can't wait to see Zoey and Will meet for the first time #excited #happy
30205,
30206,I forgot how much I love Shinedown. Their music seriously puts me in the best moods ever! #Music #Therapy #Amazing #Relaxed #Happy
30207,That moment in your life where you can't do anything but smile (: #happiness #smiles #iminlove #hesamazing #lifeisgrand
30208,Definitely the best thing that has ever happened to me. #happy
30209,
30210,I just started smiling all of a sudden with no reason. Oh well. #Happy
30211,
30212,
30213,Finally got to talk to my brother 😌🙉💙 #sohappy
30214,Just helped a random couple push their car out of a snow bank!! #gooddeedoftheday :)! #happy
30215,Had a lovely solo lunch at Double Drummer today. Loved that my crispy squid wasn't tough or chewy and that I could watch the rain. :) #happy
30216,Mac n fuckin cheese ! #bestsister #sohappy
30217,
30218,
30219,
30220,Just signed up for the ACTs... #Joy
30221,"""To learn who rules over you, simply find out who your are not allowed to criticize."" Voltaire #freedom #liberty #media #happiness"
30222,
30223,The gym really puts me in an unreal mood! #happy #mofo
30224,Good day all in all😊 Reverse breed champion with my cross gilt &amp; showmanship champion for my age group💕🐖🐷 #Happy #MyLife
30225,
30226,"@NBCTheVoice is going to be such a great season with all these amazing singers, especially @Noah_Lis! #MA #GoNoah #excited #happytweet"
30227,
30228,"Old trying to figure it out

#happiness #dontreallycare"
30229,Probs the best conversation if today. #happiness
30230,"""Everyday is a new reason to love you"" #sbs #hesinarolltonight #happy"
30231,"Brush it off. You're good. 
Put a smile on that face.
:D
#Happiness"
30232,Ya boy got himself a job interview tomorrow. #happytweet
30233,I was once told I wasn't wasn't enough... come to realize she didn't feel good enough for me. #heart #smiles #happiness #good4me #truth4me
30234,
30235,Got my place today :) just a bed &amp; stuff in there for tonight than moving stuff tomorrow #sohappy
30236,
30237,No tiene novia! :D #Happy
30238,
30239,Hope is waking a dream. #happy #positive
30240,Legit productivity achieved! #happy
30241,"I've spent 5 whole days with you. 
""How's it feel?""
Good.
""Could you spend 500 more?"" 
Yeah. 
#happy"
30242,I am so excited! I might actually have a homework-free weekend!!! #sohappy #feelsgreat #onlytuesday
30243,#tranquility #namaste #happiness
30244,An my lovely boyfriend &amp; his dad came an watched me today😊 Made my day even better❤️ #Happy
30245,
30246,"If I had taken the course that I wanted, I wouldn't land in the job that I love. :) #thankGod #happy"
30247,I couldn't be any happier and life couldn't get any better👌 #happytweet
30248,Thankfulness is the beginning of happiness. #BeThankful #happiness
30249,"I finally have 1,000 followers yay #happytweet"
30250,
30251,
30252,
30253,Saying today with @Nick95nick was perfect would be an understatement! 😘😍❤️ #sohappy
30254,
30255,
30256,
30257,
30258,
30259,
30260,Crafting + Jeni's ice cream. Some things that will always make me #happy
30261,
30262,finally im getting my physical done tomorrow #happytweet
30263,
30264,
30265,
30266,"this morning, I hit my car with my dad's truck and I thought ""today's gonna be crappy"", but it actually turned out to be a great day #happy"
30267,Less stress = less headaches for me :) #happy #worryfree
30268,morning with #2NE1 #COMEBECKHOME #CRUSH #HAPPY
30269,Talking to you always makes my day better #happy #greatday
30270,YES! If Mariah got her letter it means all three letters have arrived! #happytweet
30271,
30272,
30273,Photoshoot Done . . . soon to be GREAT new Merch for u guys to get :D ! #HAPPY
30274,Luckiest girl 🙋💕 #Happy
30275,
30276,One extra degree of effort is the difference between good and great. #happy
30277,@SkylarAstin so excited to see you on glee #throatexplosion #glee #happiness
30278,when two people can get along and do everything together !!!#happiness
30279,I hate when married ppl treat me like im young dumb and single #Wise #Loved #Happy
30280,MY GRANDPARENTS BOUGHT ME A @HARDWELL TICKET!!!!😍🌀🎶🔊👸💃 #omfg #sohappy #ahhhhhhhhh
30281,
30282,
30283,When you nail 3 LEFT fouetté turns😍🙏 thank you Jesus! 🙈😘🙌👯 #sohappy
30284,#COMEBECKHOME BABY #COMEBACKHOME  #2NE1 LOVE UR ALBUM #CRUSH #HAPPY
30285,3 more days untill I get to see the best people in the world!!!!!!!!!! #marchbreak #springbreak #party #exited #2014 #happy
30286,
30287,A smile cost nothing! 😀 #happiness
30288,
30289,
30290,Unreal march break so far😍 #happytweet
30291,
30292,
30293,
30294,So happy :) even though my world is upside down right now..... James is the only thing right side up 💛💋 #happy
30295,"Dinner with girlfriends and a brand new scarf, what a #happyday #happytweet"
30296,
30297,@OfficialTM2 @SpikeInkMaster @AreYouThe1MTV I love Tuesday nights!!! :) #excited #happy
30298,
30299,
30300,Holly Jesus!! I got an 88.5% on my Stats exam!!! 😍👌 went from a 66 to a 78 in the class! #SoHappy
30301,MOM BROUGHT HOME GIRLSCOUT COOKIES😍 #happydays
30302,
30303,Finally done with school work and studied for biology test. #school #happy #swag
30304,
30305,Best bf award goes to @sbrejcha for the endless amount of the chocolate chip cookies ive been craving 🍪🍪🍪🍪 #foodcoma #sohappy
30306,
30307,"in calculus3 , man you're only allowed to get an A  #happiness"
30308,my mom is literally my best friend #happytweet
30309,
30310,
30311,My grandma finally got texting! After all the year of telling her she needs it she finally got it! #happy
30312,
30313,"*watching 12 years a slave*
I got my american girl laying in my arms
#happiness"
30314,I've totally missed this feeling 🙊 #happytweet
30315,
30316,"Cleaning your room and finding money is super awesome.
#Legendary #happy #green"
30317,THEY'RE PLAYING BMTH AT THE GYM OMG #HAPPY
30318,So I'm only having class one day this week now... That's okay... #happytweet
30319,"Like a river flows so surely to the sea, darling, so it goes; some things are meant to be. #happy"
30320,
30321,
30322,"Me : ""thank you for dinner""
Sam : ""thank you for marrying me""
#sosweet #allmine #happy"
30323,I'ts on sale everday. #happiness
30324,Gotta say today was pretty amazing #G2 #happy
30325,
30326,Watching #Batman now. #MichaelKeaton #JackNicholson #happy
30327,
30328,
30329,Nike said they are starting on my cleats! #sohappy
30330,
30331,"Aw, that just made my night #Bruins #Krejci #hattrick #emptynet #sohappy"
30332,
30333,
30334,I can't help but always be thinking of you #sohappy
30335,Feels so good to accomplish my goal for the day of drinking 1.5L of water #smallthings #happy #accomplished
30336,
30337,
30338,How am I so blessed to be married to the most incredible man?! I adore him! #inlove #happy
30339,
30340,
30341,Watching #LittleCouple and CAN'T get over how cute Will is! Oof. Such a wonderful family #happy
30342,
30343,I don't know were I'd be if I didn't have you I love you so much you make me happy everyday I see you(: @serenadawnn #happytweet
30344,#COMEBECKHOME im miss u so much hahhaha #2NE1 DAEBAK  Im #HAPPY
30345,Taco bell 😍 #happy#starving#yummy
30346,I haven't had a bad day in a while #HappyTweet
30347,One student remembered my name and another correctly told me thank you without prompting. #thelittlethings #sohappy
30348,Watching the second Thor after eating taco bell! #happy #tacobell #Thor #food
30349,"So blessed when you get a fresh start and your slate's wiped clean, especially when you don't deserved it. #youwin #happy #grace"
30350,
30351,"Good morning

#Happy #AshWednesday"
30352,
30353,Is it bedtime yet ... I am sooooo very tired! #GoodExcerise #Happy
30354,Don't forget that you can get 25% off your #order in my #etsy #shop with the #coupon #code SPRINGCLEAN14 #happy #shopping
30355,Some people from my track team told me that I had great form in my running ☺️💕 #hardworkpaysoff #happy
30356,The way they are playing the song Happy tag it as Song of the Year already  #happy
30357,
30358,My mom bought me k cups today ☕️#happy
30359,Oh and can't forget the $3.50 margaritas #happytweet
30360,Watching THE ORIGINAL Pokemon. #happiness
30361,Watching Miami Heat v Houston Rockets AND Miami Hurricanes v Clemson Tigers. #happy #workingtheremote
30362,
30363,Officially a certified G ... driver #Happy #waitedwaytolong
30364,"In my Toni Braxton voice, I luv me sum me! I'll never luv this way again..I made me smile when I was down..I turned my world around! #happy"
30365,
30366,Life's too short not to be #happy
30367,I truly believe that it could be. It barely ever happens but you and I could be the lucky two. #HappyTweet
30368,
30369,
30370,"After a week and a half of work, I finally finished the cover photo for my book! #suchrelief #sohappy #amwriting  #photoessay #memoir"
30371,
30372,In one week I will see my BFF Joha 💙 #sohappy #cantwait
30373,Yaayy!! mañana a volver a la prisión! Woojo! ❤️👍 #sohappy #cantwait #whydoilietomyself
30374,
30375,"I've missed ""The Goldbergs"". Glad they're back! #happy #lovethe80s"
30376,"I wanna only build gunpla, play Pokemon, and  watch anime. #anime #gunpla #Pokemon #joy"
30377,
30378,
30379,Vaping. #Happy
30380,Surround yourself with positive people and I promise you your life will make a drastic turn for the better. #Happy
30381,Making burgers with my mom because I am cool like that #happy #ilovemymom
30382,OMG rafas aunt just sent me a friend request !! bout time she gets fb ! #happytweet
30383,I never feel like I get a good enough workout. I really need to add some cardio somehow. #getfit #fitlife #toneup #energize #happy #positive
30384,No worse time for this song to come on #happy
30385,
30386,I should have my car back and all fixed up by Saturday! #happy
30387,
